Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Date,Year,Month,YearMonth,review_length,word_count,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,sentiment_category,ai_category
549755,B004779XNW,A2HKOG7AMB3KAF,VATS,0,0,5,1313193600,Great for Lattes,this coffee works great for latte's. here's how we make it:<br />- pour 1/3 cup cold milk (organic 2% works best) into ceramic mug<br />- add sugar if required<br />- microwave on high 45 secs (till milk starts to boil)<br />- froth-up milk using a battery operated stirrer (we bought one real cheap at ikea)<br />- prepare k-cup on medium setting<br />- pour over frothed milk & enjoy<br /><br />this recipe makes 2 cups of coffee for one k-cup !<br /><br />you can adjust the amount of milk depending on how strong you like the latte.<br />beats sbucks any day.,2011-08-13,2011,8,2011-08,563,100,0.937,0.13,0.0,0.87,0.423888888888889,0.7205555555555555,Positive,Other
148517,B003JA5KLM,A2HEFKR3769OMM,R. Atkinson,0,0,5,1342915200,I Like These A Lot,"for a long time i thought i just didn't like coffee.  turns out that i just don't like the stuff that my mom bought.  i don't know what she used to buy for the old coffee maker, but now she likes the donut shop k-cups.  i can't stand that stuff without drowning it with vanilla creamer.  it's just too bitter.  the nantucket blend is a lot smoother.  although the dark magic blend by green mountain is. . . interesting, of the coffees i've sampled, i prefer the nantucket blend.",2012-07-22,2012,7,2012-07,478,89,0.3485,0.074,0.069,0.857,0.0857142857142857,0.4714285714285714,Positive,Taste/Flavor
342333,B001SB2SGO,A1OTBWGY1R8GUX,Ada,0,0,5,1350000000,Tree of Life Blackstrap Molasses 32 OZ.,"i ordered 2 bottles of tree of life's 100% pure blackstrap molasses.  tree of life is the best blackstrap molasses! the bottles arrived in perfect condition -- they were packed with great care! from cyril scott's inspiring little book (listed at amazon) called ""blackstrap molasses ~ the natural wonder food,"" i learned all about the many health benefits using blackstrap molasses in one's diet. cyril scott explained how to make a tea using blackstrap molasses mixed into a cup of warm water for a daily health tonic. ...my grandmother -- born in the late 1800's -- was aware of the health benefits of blackstrap molasses; she always had homemade molasses cookies in her home to serve her grandchildren and now, as a tradition, i also serve molasses cookies!",2012-10-12,2012,10,2012-10,759,128,0.9821,0.204,0.0,0.796,0.3645604395604396,0.5115384615384615,Positive,Shipping/Delivery
321078,B00015ECGC,AYGF2UGT88XR8,R. J. Chumley,3,4,5,1186617600,I'm Back,"best coffee i have ever had. after years of little or no coffee use, i delight in this new found taste.",2007-08-09,2007,8,2007-08,103,21,0.8008,0.289,0.069,0.642,0.3162878787878788,0.4181818181818182,Positive,Taste/Flavor
206555,B003HFA3XY,A1IEY9G75SAFTK,E. Landis,0,12,2,1320192000,yuk,"i dont like this at all. it taste like bad tea my mom used to make. and she makes bad tea.<br /><br />just my opinion.<br /><br />[...]<br /><br />that makes me feel better though.<br /><br />i actually meat to get the green tea, but grabbed wrong one.  so take my review with a grain of salt as i dont drink arney palmy's<br />lol",2011-11-02,2011,11,2011-11,331,63,-0.4224,0.101,0.139,0.761,-0.2666666666666666,0.5222222222222223,Negative,Taste/Flavor
38334,B007R1PGVS,ALYEIJRBHPF4N,"Dawn, Studio City",0,0,5,1269993600,"Delicious, but addicting!","love this product in the morning.  it gives me great energy for the day. grape is the best flavor, but i also like berry.  only problem is that it still contains small dose of sucralose.",2010-03-31,2010,3,2010-03,186,35,0.7906,0.278,0.079,0.643,0.41,0.6100000000000001,Positive,Taste/Flavor
345289,B000OB4ESY,A3PS3CMB1LS4IP,herbie,0,0,5,1284163200,White Almond BArk,just as described and was great in my recipe for a nut cluster type cookie.,2010-09-11,2010,9,2010-09,75,15,0.6249,0.227,0.0,0.773,0.8,0.75,Positive,Other
534341,B001E5E3FS,A1J3BFJ5CCQGFJ,"Garden Junkie ""Jan""",5,5,5,1298073600,Yummy and Versatile Cereal,"my opinion is that this cereal is great.  it does need some sweetening, so i mix in a little of another cereal that's too sweet by itself.  i also use this cereal for added fiber, flavor, and texture when making bread. plus it's more economical than buying the ingredients separately.  highly recommend.",2011-02-19,2011,2,2011-02,303,52,0.8718,0.168,0.0,0.832,0.3204166666666666,0.64,Positive,Taste/Flavor
301368,B003Z6ZGZK,A2VQ78H98ZE2N2,Kim Petersen,1,1,5,1343865600,Awesome price!!!!!!!!!,"i love the via instant coffees but at the store it is approximately $4.00 without tax for 3 individual packets, costing more than $1 a packet. however, i bought the 50 count item for $28.95 and it was eligible for the super saver free shipping. that put it at $.58 a packet! such a steal! and this is the best instant coffee you will ever have!",2012-08-02,2012,8,2012-08,344,66,0.9499,0.226,0.051,0.723,0.2433333333333333,0.5700000000000001,Positive,Shipping/Delivery
89527,B00018CWLQ,A1QQ64KH1BONZK,Breezy,1,1,5,1291939200,Very useful,"millet flour is great for my gluten free recipes (just remember the xanthan gum). this company takes a little while for shipping and the shipping is a little high, but, the products they sell are cheaper than anywhere else with a greater variety offered.",2010-12-10,2010,12,2010-12,254,44,0.7876,0.162,0.0,0.838,0.2475,0.5983333333333333,Positive,Shipping/Delivery
204623,B000EKEYEY,AJXKL1LEU1DHL,Todd Goldian,2,2,5,1186876800,Awesome sauce,"this is my favorite hot sauce.  it has enough sweetness to balance the pleasant heat.  it is absolutely delicious on everything, especially on chinese food or any kind of pork.  i highly recommend this sauce.  $11.50 for two bottles is a little steep though, you can find it cheaper elsewhere.",2007-08-12,2007,8,2007-08,293,50,0.9459,0.266,0.0,0.734,0.3395370370370371,0.6951851851851852,Positive,Taste/Flavor
538578,B000SDIO3E,A1AOJWSJPONPX7,"Maric,Maric",0,0,5,1292457600,Love it,lavazza has some of the smoothest expresso beans that i know. not as harsh as star bucks expresso and makes a great cappocino,2010-12-16,2010,12,2010-12,125,23,0.7584,0.237,0.0,0.763,0.3,0.725,Positive,Other
550115,B000CQIDJM,A11YOTONCPRQ9S,SH,0,0,2,1339545600,"Tastes OK, but with a slight issue","it tastes mildly of chocolate with the addition of stevia in it.  the problem though is the dental hygienist pointed out at my last cleaning that my teeth are getting unusually stained from something new i'm eating or drinking.  i mentioned purchasing a ton of this tea from amazon and she was pretty sure that was the source since i don't normally have this issue.  as a result, i've mostly quit drinking it.",2012-06-13,2012,6,2012-06,409,73,0.5423,0.091,0.034,0.875,0.2587121212121211,0.6325126262626262,Positive,Shipping/Delivery
289399,B000633NXM,A111HHCU86ONP1,"Texas ""Simca""",3,3,5,1254096000,The BEST!!!!,"my 3 dobermans are in heaven!!!!  these bones are huge.  there is some smoked meat on them too.  even my picky dog loves them.  i put the box down & went to the car to get some other stuff.  when i got back, she was ""unpacking"" the box.  they might seem expensive, but they are a bargain.",2009-09-28,2009,9,2009-09,288,57,0.8185,0.152,0.0,0.848,-0.0761111111111111,0.4527777777777778,Positive,Price/Value
228170,B003VXHGPK,A1Z94P94HPWOU0,"M. Williams ""Lucasmommy""",6,6,5,1283558400,Smooth & Delish,these k cups are wonderful! we were pleasantly surprised with the low acidity and smooth flavor! the rodeo drive k cups are on our top five k cup list!,2010-09-04,2010,9,2010-09,151,29,0.851,0.304,0.056,0.64,0.445,0.6399999999999999,Positive,Taste/Flavor
142524,B001CCXVOW,A2OGGFQX09LYU1,"Lisa E. Fritz ""Lisa""",0,1,2,1268524800,"Weak coffee, my fault for purchasing ""light"" roast","weak coffee, which was very disappointing compared to wp reserve blend (medium to dark roast).  still a clean, non-bitter, no-aftertaste coffee.  but if you want a great rich coffee with all of those qualities, go for the wp reserve, which is truly the best coffee i've ever had.",2010-03-14,2010,3,2010-03,279,48,0.9759,0.395,0.06,0.545,0.1766666666666667,0.6335714285714286,Positive,Taste/Flavor
128511,B007L3NVKU,ASAWU68P2C2TJ,Chicago,1,5,1,1300233600,Green Moutain Coffee Newman's special blend,"to be honest, although i've always enjoyed anything with paul newman's name on it and have always reordered things, this time i would not. i really like coffee. this reminded me of instant.",2011-03-16,2011,3,2011-03,189,33,0.6455,0.17,0.06,0.771,0.25,0.6166666666666667,Positive,Other
200670,B001EO5UVK,A2Q9H6WB2WGHGN,Black Licorice Lover,0,0,5,1309132800,World's Best Tasting Licorice - Bar None!,"i am a black licorice fanatic - have been since childhood. i've tried all kinds of licorice from all over the world, and rj's black soft natural eating licorice is by far the best tasting i've ever had. if you like black licorice, you will love this stuff!",2011-06-27,2011,6,2011-06,256,48,0.9286,0.237,0.0,0.763,0.125,0.5277777777777777,Positive,Other
101380,B00017LEXO,A1CZLOI3W8E5JM,"D. Howell ""Reader X""",2,2,5,1264291200,We like it a lot,"looks nearly black in the middle of the popped kernel, but it isn't burnt at all. corn-ey taste, we're really glad we've found this seller and popcorn.",2010-01-24,2010,1,2010-01,151,27,0.664,0.146,0.0,0.854,0.1111111111111111,0.4777777777777778,Positive,Taste/Flavor
507918,B006N3IE6A,AIVJ4ZDNGL1O1,Gloria,0,0,5,1338940800,Wolfgang Puck Breakfast in Bed coffee,"wake up to a cup of wolfgang puck coffe breakfast in bed (medium roast) k-cup for keurig. is a great way to start your day, or just sit down and relax. try it and you will be buying more.<br /><br />shop amazon for wolfgang puck coffee, breakfast in bed",2012-06-06,2012,6,2012-06,253,49,0.8271,0.159,0.0,0.841,0.3222222222222222,0.5194444444444445,Positive,Other
213237,B007RTR898,A1RFZGWX46N8H7,"FlamingoNut ""Tracey""",0,1,3,1337212800,It's okay,"nothing spectacular, new or different in regards to this shampoo.  it lathered up nicely, rinsed cleanly, but i wasn't particularly crazy about the smell of it.",2012-05-17,2012,5,2012-05,160,26,0.5899,0.168,0.0,0.832,0.1838383838383838,0.7590909090909091,Positive,Other
188869,B001E0TBA0,AQO0R9X4ZAMZ2,A. Welch,1,1,5,1253145600,Every Thing It Claims To Be,"read the product claims.  everything that is written is true.  as far as the taste goes---i add it to hot tea, then add ice to make it iced tea and it tastes as if i just added a little lemon in my tea.  barely perceptible.  it is well worth the money.  all i can say is--give it a try.  it's not expensive and your health is worth all the money in the world.",2009-09-17,2009,9,2009-09,359,73,0.7717,0.112,0.0,0.888,0.1765625,0.5,Positive,Taste/Flavor
346264,B002FOSI7G,A2OVX8OJBX2JHE,EAB,0,0,5,1326844800,um um good,these are the freshest and best tasting neco's i have ever tested. they will surprise even the seasoned neco expert.,2012-01-18,2012,1,2012-01,116,20,0.743,0.259,0.0,0.741,0.625,0.275,Positive,Other
189377,B001EO5Q64,A1SHPNZ1AG7EDI,Nichole Keel,2,2,5,1303776000,Why are we no longer able to autoship my item?,"hey, i really love this product! i just received the same message that they can't fulfill my order!!???? i have no complaints about this product, and i expect it to be a bit messy in summer! (it is oil!!!). why is this product no longer available from the supplier? i am on auto ship so i can keep a consistent supply since i use it for everything!!! great product but questionable practice by amazon to say the least.",2011-04-26,2011,4,2011-04,418,78,0.6429,0.125,0.088,0.787,0.128125,0.490625,Positive,Other
199993,B000LKYWZI,A1S1AQRVL0H1XO,LaDall,0,0,5,1349827200,Cereal Review,after eating this kind of dry cereal all my life i was excited to try ezekiel cereal.  i remember it being in the bible as a child.  when i first opened it i noticed it was very firm and granular.  however after a few minutes in milk it was ready to eat. i also tried it hot by placing a bowl with milk in the  microwave for 1 1/2 minutes.  it seemed to unlock the full flavor and was delicious. i now eat it this way. i shared some with a neighbor and they liked it and the bible story that accompanied the box.,2012-10-10,2012,10,2012-10,512,104,0.9153,0.122,0.0,0.878,0.2816666666666667,0.6275757575757576,Positive,Taste/Flavor
495866,B001AJ1NLU,AKLGY5C420L61,chefette,1,1,5,1308355200,Da Rosario's organic Truffle Oil,i got a bottle of this truffle oil for christmas and have so loved using it.  particularly good in the winter months! great on pastas and rice and my personal favorite is tossing popcorn with the truffle oil.  i also put it on roasted asparagus it's organic so you can trust it.  i keep mine in the fridge and it helps keep the truffle flavor strong.  ps  i just love the logo!,2011-06-18,2011,6,2011-06,377,72,0.9842,0.316,0.0,0.684,0.5619047619047619,0.6833333333333333,Positive,Taste/Flavor
455459,B005HG9ERW,A1R1BFJCMWX0Y3,KO,0,0,4,1345680000,It tastes ultra clean,"okay so i didn't expect anything spectacular but both my husband and i tried this and we were both a little dumbfounded. i don't really know how to explain it and all my husband had to say was it tasted ""soft"" we have filtered water and it there was a difference. this water is refreshing. worth the price? ummm, not in my opinion. i think we are an average household and there's no way we would afford to drink this on a regular basis. we do want to stress that we did like the water, but not for this price. i'll stick to my filtered/bottled water.",2012-08-23,2012,8,2012-08,550,106,-0.4516,0.073,0.081,0.846,0.2069444444444445,0.4474358974358974,Negative,Taste/Flavor
530226,B001O4GMDU,A3LX1NX9FL2ROJ,ccholman327,1,1,3,1310601600,Love The Flavor.....,"hi. i absolutely love my badia complete. i've been trying to find it for 3 years. anyway, my diet has changed since then, so i was a little sad to see that it contained msg. (monosodium glutamate) not a good thing. :( but it does have a wonderful flavor.",2011-07-14,2011,7,2011-07,254,49,0.6416,0.136,0.097,0.767,-0.0267857142857142,0.7285714285714285,Positive,Taste/Flavor
337613,B0000GIZRY,A23QUU5G9KGT10,cat lover,3,4,4,1245369600,cheaper locally,"just so you know, you can usually get this at your local bodega or mexican grocery store for less than half the price.  i'm like 1500 miles from mexico and i can still find it locally.",2009-06-19,2009,6,2009-06,184,36,0.3612,0.067,0.0,0.933,-0.0972222222222222,0.0805555555555555,Positive,Price/Value
20921,B004VW3LF4,A1RJ18I5BETWR5,EW Gage,0,0,4,1311379200,Delicious and with no aspartame!,"at last, a product by crystal light that does not use aspartame!! the taste is great, the box could hold more than 7-count, making it's space ineffective. overall, a good product - i with crystal light would make all its products aspartame-free.",2011-07-23,2011,7,2011-07,245,42,0.7955,0.158,0.031,0.811,0.4321428571428571,0.4738095238095238,Positive,Taste/Flavor
431207,B001M050CA,AEB67C78Z31WI,JLK,0,0,5,1260403200,Way better than Swiss Miss diet cocoa,"i don't know why or how this one can taste so much better than swiss miss, but the nestle fat free is my fave.  it also dissolves much better.  i hope nestle never stops making this.",2009-12-10,2009,12,2009-12,182,36,0.961,0.395,0.026,0.579,0.4666666666666666,0.6,Positive,Taste/Flavor
279821,B000GPNKRE,A31BD4RXCON7QO,Michael A. Duvernois,0,0,5,1228262400,Kid-friendly do-it-yourself sushi,"my nine year old daughters love the rice and seaweed wraps. microwave the rice and you're good to roll. they're vegetarians and recommend carrots, cukes, and radishes for their sushi rolls.<br /><br />this is good, convenient food, albeit pretty expensive for sushi rice and seaweed wraps. still, the convenience is mighty nice.",2008-12-03,2008,12,2008-12,328,52,0.9552,0.287,0.0,0.713,0.34375,0.7000000000000001,Positive,Price/Value
10636,B004GU3YXU,A3EBHHCZO6V2A4,"Amaranth ""music fan""",0,0,5,1334880000,Going Nuts!,"nutiva is a company based out of sebastopol.... california. their hemp seed is excellent for stir fries, salads, and their 13 ounce pouches last awhile. i've used their hemp seed as a substitute for sesame seed in stir fries in <a href=""http://www.amazon.com/gp/product/0836194942"">simply in season expanded edition (world community cookbook)</a>, as well as in the mayan wonder bars and rasta pasta primavera in <a href=""http://www.amazon.com/gp/product/0825305845"">vegan fusion world cuisine: extraordinary recipes & timeless wisdom from the celebrated blossoming lotus restaurants</a>. it's versatile and has a subtle nutty flavor. they add extra protein. nutritious and delicious!",2012-04-20,2012,4,2012-04,684,93,0.9508,0.161,0.0,0.839,0.3357142857142857,0.6309523809523808,Positive,Taste/Flavor
171412,B000WFORH0,A29JUMRL1US6YP,HTBK,3,3,5,1278201600,Fantastic Food for Good Cat Health,"the pet food industry can be one of the most infuriating as you start doing research and discovering what trash manufacturers (and the vets who get paid off by the manufacturers) push onto the unsuspecting public. for reference, don't ask your vet - do some internet research at sites like, for example, [...]. what you'll find is that even the supposed ""high-end"" lines from basically every major supermarket label are horrible for your fuzzy friends. people who trust the marketing or trust their vets overpay and feed their cats foods that are full of carcinogens, cheap ingredients that are inappropriate for a cat's digestive system, and byproducts that provide nothing of value and are basically a way to make cheap profit off of literal garbage. it's a tragedy, as these same cats end up with shorter lifespans, kidney problems, utis, cancer, and a host of other issues, all of which could have been avoided by a high quality food.<br /><br />this is an a-grade food. what you'll find here is very high protein content, many meat meals, good carbs and oils, and no grains, which is great as a cat is not an omnivore, it's a carnivore, and it simply does not need grains. it has 50 percent protein, which is among the highest you'll see in cat food. the first 4 ingredients are all meats.<br /><br />what you will not find here is the kind of junk you'll see in things like purina one and science diet - byproducts (aka beaks, feathers, bird feet), brewers rice (aka the waste product from making beer), wheat flour (a leading cause of pet allergies), corn gluten (a cheap waste of space), and things like ""liver flavor"" (because they don't want to pay for the real thing). i didn't just pull those ingredients out of the air - i was reading the ingredients list of purina one. it's pathetic.<br /><br />don't feed your cats trash. pay a little more to feed them good food now, and they'll lead longer, healthier, more satisfied lives as a result. it's worth it.",2010-07-04,2010,7,2010-07,1968,346,0.4094,0.093,0.086,0.821,0.2042142857142857,0.5071122448979593,Positive,Product Quality
523940,B004JGQ15Y,A37RIRXE3WECZ,April Blake,0,0,3,1304985600,All Sugared Up With Noplace To Go,"i tried the peanut butter variety of oreo fudge cremes, and they are definitely delicious- and rich! when i first opened the pack, i was a little disappointed by what looked like a very meager number of cookies in the 11.3-ounce package.  the recommended serving size is 3 cookies.  now, with a regular oreo, i laugh at the regular serving size and proceed to obliterate an entire package in one or two sittings sometimes.  so i was ready to yell ""what a rip-off, oreo!"" and be done with it.<br /><br />then i tried a cookie.  i expected the fudge on the outside to be a little waxy and not very flavorful.  that's not the case with the oreo fudge creme.  that fudge flavor was almost overpowering as i popped the whole cookie in my mouth - they're small enough to do that!  then came the crunch of the thin oreo, and the distinctive oreo creme texture but very potent peanut butter flavor of the filling.  imagine a piece of peanut butter creme pie with an oreo crust exploding in your mouth, and that's close to the experience of these cookies.<br /><br />back to my initial impression that oreo's ripping us all off, putting so few of these cookies in a package.  people, it's a public service that they don't put more in.  at first i'd scoffed at the serving size, and while i had to try two of these cookies in pretty rapid succession (a conditioned response to an open package that says ""oreo"" on it), i admit as i ate the third, i was slowed down considerably, more to a civilized three-bite per cookie pace.  that's when the richness and sugariness of the first two started hitting me.  i poured a glass of milk and enjoyed the rest of the third cookie, and had a fourth out of obligation to the remainder of my milk, and have decided that's the way to enjoy the fudge cremes- at least the peanut butter flavor- with a glass of milk.  i'd still rather have a package of original oreo cookies, or double-stufs, but i do like that the peanut butter oreo fudge cremes encourage drinking a glass of milk, and i do think that three of them is quite a generous serving if you're enjoying a glass of milk and taking the time to enjoy each bite, instead of wolfing down a handful.  they're a fun treat i think even cookie monster would approve of... in moderation.",2011-05-10,2011,5,2011-05,2264,415,0.9965,0.153,0.009,0.838,0.0843636950904392,0.4354253627509442,Positive,Shipping/Delivery
385267,B005VOOM5E,A1Z7Y2GMAP9SRY,"M. Thompson ""Dyson Diva""",1,6,1,1332201600,Weak brew,no instructions on packaging that i could find. so first i put a pod into k cup machine. this is not for k cup machines. no taste. i do brew tea bags in same machine with great results.<br /><br />then i put a pod in a cup and covered it with hot water and let steep quite a while.  weak. not my cup of coffee.,2012-03-20,2012,3,2012-03,310,65,-0.3535,0.056,0.104,0.839,0.185,0.5366666666666667,Negative,Taste/Flavor
43570,B001EQ4P2I,A2I2AVNL6P9KWK,"Sam Walton ""Sam""",2,2,5,1245542400,better than chips,"if you love salt and vinegar chips then you can't help but love these almonds, they are sooooooooooooooooooooo good!  yes, the almonds have fat (much like chips) but at least its a good fat for you!",2009-06-21,2009,6,2009-06,198,36,0.91,0.335,0.117,0.549,0.4416666666666667,0.5,Positive,Other
348240,B001I8BOEE,AZ9MIL6HRVOH2,TKO Automotive,0,0,5,1303430400,Good price,saves us a lot of money getting the refill packs than buying from the local store. we go through a lot of coffee and this is the only kind the boss likes so its a win-win.,2011-04-22,2011,4,2011-04,171,36,0.7351,0.154,0.0,0.846,0.1999999999999999,0.6333333333333333,Positive,Price/Value
163387,B005XB3U26,APHNXMHBC7ZNN,"C. Saccente ""Mrs. Shapiro""",1,1,5,1335312000,The best K-cup coffee!,"this is the best k-cup coffee i have found yet.  the pike place is a close second, but the sumatra holds up well to a larger cup (either the mug or large mug size).  if you're using a travel mug, stick with the dark roasts.  wish it came in decaf - i love my keurig, but i can handle only so much caffeine!<br />also, i have found the starbucks k-cups disassemble easily (more so than some of the other brands), the foil removes very cleanly, you can compost the grounds and paper filter, and recycle the plastic.",2012-04-25,2012,4,2012-04,513,97,0.9583,0.164,0.0,0.836,0.2378138528138528,0.4739610389610389,Positive,Other
240980,B000NBQUNW,ALZJ203JNJ9Z1,J. Barksdale,2,2,5,1241481600,Benecol Smart Choice Chews,"these were recommended by a cardiac rehab center to lower cholesterol.  i was skeptical but my total cholesterol had risen above 200 and i didn't want to take medicine.  started taking the chews the end of jan. 09 two per day for a couple months, then upped it to 4 per day for a month and a half.  just had my blood tested and the total dropped from 231 to 172.  i exercise everyday same as before eating the ""chews"" and eat healthy but don't avoid ice cream or desserts.  i think these are the way to go and avoid the side effects of drugs.",2009-05-05,2009,5,2009-05,542,105,0.2261,0.065,0.066,0.87,-0.0516666666666666,0.3591666666666667,Positive,Other
504071,B002ESS6RK,A29ZW7JK48T2O0,judith stewart,1,1,5,1297900800,Yummy coffee,"chocolate caramel brownie coffee not only sounds yummy it lives up to its promise. the aroma is wonderful and the flavor is rich. the chocolate and caramel combo is perfect for that first cup in the morning, an afternoom pick me up, or an after dinner treat. i am a big fan of the chocolate coffees and this is one of the great ones. we bought the whole bean variety and will purchase again.",2011-02-17,2011,2,2011-02,391,74,0.9619,0.246,0.03,0.724,0.453125,0.6666666666666666,Positive,Shipping/Delivery
556769,B000H0ZJHW,A3F8JQ5J29GWUV,qv240,0,0,5,1317772800,Dogs like them,"my dogs think these chicken zuke's minis are really tasty. the only problem for me is that the treats are so tiny, that my 90lb german shepherd swallows them as if they're dust. they're excellent for a smaller dog, i just wish they were slightly larger for the bigger kids in the playground.",2011-10-05,2011,10,2011-10,291,53,0.5719,0.108,0.046,0.846,0.0666666666666666,0.5722222222222223,Positive,Other
310566,B008JKTH2A,A2PCECBJUND1AL,Judith S. Peterson,4,4,4,1262995200,Good stuff,"i've enjoyed kind bars for a long while and it's convenient to be able to order them through your site, though i can buy them at a lower price locally.  can you do something about that?",2010-01-09,2010,1,2010-01,185,36,0.6705,0.16,0.053,0.788,0.31,0.525,Positive,Price/Value
249889,B000FSPQTM,A2AEOSQ2OWX6OH,wspi,0,1,4,1292630400,Chew...chew...,surprisingly good.  can taste the soy though.  a bit too much.  cut back on that and you'll have a perfect product.,2010-12-18,2010,12,2010-12,115,21,0.7717,0.315,0.075,0.609,0.475,0.45,Positive,Taste/Flavor
40887,B0014AURLM,A2603EW1PVK36H,joan,0,0,4,1346630400,green teas,"i am a tea drinker so why not drink a tea that is good for you.  this tea is mild and slightly fragrant.  i am concerned however that this tea came in newer individual packets that look newer then the tea bag itself. i also thought that this tea was a little over priced, since i am able to go to an asian market and get green tea cheaper.",2012-09-03,2012,9,2012-09,339,69,0.4404,0.041,0.0,0.959,0.1223958333333333,0.3864583333333333,Positive,Price/Value
74916,B0026RQTGE,A2DM30B8F6BIY4,NAL42511,0,0,5,1321315200,Fantastic price & Charlie loves them,"great bargain , amazons price is at least $10 cheaper the petco & petsmart .our jack russell loves his nightly greenie.  i know we should be brushing his teeth but he turns into a tasmanian devil every time we try. i like to think the greenies are the reason for his white teeth + he doesn't have doggie breath.",2011-11-15,2011,11,2011-11,311,59,0.1027,0.137,0.103,0.76,0.1666666666666666,0.3833333333333333,Positive,Price/Value
70324,B007I7Z3Z0,ANHL7BB84WJMF,"D. Tobin ""Book lover""",1,1,4,1335484800,Not too sweet,"i love the convenience of the single serve pouches and the honey/mango/pineapple flavor is good.  it isn't too sweet or artificial tasting.  however, one packet provides a fairly strong flavor so i prefer to use more water than is recommended, which just means that it is a better value than other drink mixes.",2012-04-27,2012,4,2012-04,310,53,0.9327,0.265,0.038,0.697,0.242989417989418,0.5747354497354498,Positive,Taste/Flavor
172847,B001E5DYUS,A81RNLAPAAEBE,Lance,3,3,5,1197331200,GREAT !!!!!!,"if you love honey, you will really love this!!!! we love to eat it on toast. my wife eats it by the spoonful. very glad we tried it. this will be one we continue to buy, and have on hand.",2007-12-11,2007,12,2007-12,187,40,0.9704,0.37,0.0,0.63,0.6625,0.7,Positive,Other
172827,B000FAIRCS,A3N8RB943DMSH7,"Alisa Marie Fleming ""GoDairyFree.org""",1,1,4,1253836800,"Good flavor, small quantity","for the size of the box, i was surprised that this only makes 2 very modest servings - we have to add a good amount of veggies and protein to make it a meal. the sauce does have a good flavor though, and the peanut satay version is rich enough to cover all of the ""add-ins"" with sauce too. overall, not a good value, but tasty for packaged.",2009-09-25,2009,9,2009-09,340,68,0.5313,0.105,0.044,0.851,0.1838888888888888,0.661111111111111,Positive,Shipping/Delivery
224133,B0002ARQYQ,ASDO9MGRBB18R,sam,0,0,3,1315526400,Food falls out very quickly,"we use dog food in here...but it all falls out of the hole pretty quickly! i'm not sure if there are certain kinds of treats that would work better in here, but it does not work as well as i thought it would. although, when it is empty, my dog likes to play around with it. so i guess it entertains him and that's always good! (6 mo. old yellow lab)",2011-09-09,2011,9,2011-09,349,71,0.948,0.243,0.067,0.691,0.1986607142857143,0.5325396825396825,Positive,Other
511235,B004FGWU9O,A145SYEZUUI61I,Florida Housewife,0,0,3,1287705600,Bland,"my husband likes strong coffee.  i like medium.  neither one of us like this particular one.  there just isn't much flavor of any kind...coffee or caramel.  we like the vanilla one much better.  we'll drink this until it's gone...but it's the last flavor we choose, and it's lasting way too long!",2010-10-22,2010,10,2010-10,296,51,0.9412,0.272,0.0,0.728,0.1767857142857143,0.3190476190476191,Positive,Taste/Flavor
112286,B00483LG9O,A1B4SE9VIUUBFP,Joann L. Helsing,0,0,5,1323820800,wax bottles,my daughter wanted the wax bottles and the only place i could find them was at amazon. my daughter really likes these so i'm glad was able to find them.,2011-12-14,2011,12,2011-12,152,30,0.7947,0.23,0.0,0.77,0.3,0.70625,Positive,Other
439511,B00388XW7Y,A3E8U5JVX955US,Kimberly L Lyon,1,1,5,1299369600,My dog loves it!,"i was using the ""raw diet"" for my little jack russell terrier and it was a pain to prepare.  i was willing to do it for my dog, but when others in the family wanted to feed her, they did not like to prepare it. i read the nutrition reviews of blue buffalo wilderness and it sounded good for her.  i mix it with some of the dry and my little dog loves it and it is so easy to prepare.<br />i will continue using it...thanks!",2011-03-06,2011,3,2011-03,423,86,0.9016,0.139,0.048,0.812,0.1024038461538461,0.5431089743589744,Positive,Other
285359,B001E5E2PY,A39MRBSQAFY2H6,Ruben P.,0,0,5,1299715200,Great Caramel FLAVOR,"i brought this pack of bottles after trying out the torani vanilla flavor from my local grocer. they carried only 3 flavors and i just knew i'd get a caramel one off amazon.<br />buying the bottles off of here is a massive savings. i brought a tiny bottle for the same price as one of these 25oz guys!<br /><br />please don't think that this syrup tastes like caramel topping. it's clear!! and it's meant to flavor drinks. that being said, i love this stuff! i make a large latte for myself a few times a week and put a shot of this stuff in there and it tastes better than local franchises!<br /><br />i love that it's all natural and it doesn't have too much sugar. i'm using this stuff instead of sugar to sweeten and flavor my lattes from now on.",2011-03-10,2011,3,2011-03,750,142,0.9697,0.142,0.0,0.858,0.1496811224489796,0.416921768707483,Positive,Taste/Flavor
42897,B002NHYQAS,A24FX30B20WLMV,BOOK REVIEW,0,1,3,1314316800,Fairly Good,"its hard to describe taste especially since i'm not a connoisseur of chocolate but of the brands that i have tasted, this one sits in the middle for me, not of the highest taste pleasure sensation but a great deal better then others i've tried.  i love the newman's own brand and every product i've tried from this brand has been excellent.  i think this one might be best used for baking rather than eating straight out of the package.",2011-08-26,2011,8,2011-08,436,80,0.9894,0.314,0.011,0.674,0.4308333333333333,0.6091666666666666,Positive,Shipping/Delivery
